ts_code,name,一二级行业,细分行业,地区,上市日期,流通市值,3日成交额,总金额,AB股总市值,交易代码,涨幅%,净益率%,活跃度,股息率%,现价,涨跌,买价,卖价,总量,现量,涨速%,换手%,今开,最高,最低,昨收,60日涨幅%,市盈(动),量比,振幅%,均价,内盘,外盘,内外比,买量,卖量,未匹配量,委比%,量涨速%,短换手%,2分钟金额,主力净额,主力净比%,昨成交额,开盘金额,开盘抢筹%,开盘昨比%,开盘换手Z,竞价涨停买,竞价量比,封成比,封单额,流通股(亿),强弱度%,连涨天,昨涨幅%,3日涨幅%,20日涨幅%,年初至今%,年涨停天,流通股本Z,换手Z,流通市值Z,市值增减,市盈(TTM),市盈(静),近日指标提示,短期形态,中期形态,长期形态,开盘%,最高%,最低%,均涨幅%,回头波%,攻击波%,财务更新,总股本(亿),B/A股(亿),H股(亿),总资产(亿),净资产(亿),少数股权(亿),资产负债率%,流动资产(亿),固定资产(亿),无形资产(亿),流动负债(亿),货币资金(亿),存货(亿),应收账款(亿),合同负债(亿),资本公积金(亿),营业收入(亿),营业成本(亿),营业利润(亿),投资收益(亿),利润总额(亿),税后利润(亿),净利润(亿),扣非净利润(亿),未分利润(亿),经营现金流(亿),总现金流(亿),股东人数,人均持股,人均市值,利润同比%,收入同比%,市净率,市现率,市销率,每股收益,每股净资,每股公积,每股未分配,每股现金流,权益比%,毛利率%,营业利润率%,净利润率%,研发费用(亿),员工人数,自选日,自选价,自选收益%
516000,数据ETF,,中证数据,华夏基金,20210301,--  ,7400.34,2622.68,          1.99亿,516000,-3.3,--  ,925,0,0.938,-0.032,0.938,0.939,272152,159,-0.1,12.85,0.97,0.983,0.936,0.97,59.52,--  ,1.05,4.85,0.964,176614,95538,1.85,3,2877,--  ,21.16,0.44,0.12,7.1,0,0,2869.67,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-1.85,-2,-4.9,-7.5,12.88,17.99,0,--  ,--  ,--  ,         -0.07亿,--  ,--  ,-- -- ,12,8,11,0,1.34,-3.51,-0.62,-4.58,0.21,20241114,2.12,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.92,0,0,0.000㈣,1.02,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
516700,大数据产业ETF,,中证数据,华宝兴业基金,20210519,--  ,3730.26,1093.97,          0.80亿,516700,-2.85,--  ,644,0,0.922,-0.027,0.92,0.923,115850,15,0.22,13.3,0.952,0.964,0.92,0.949,56.8,--  ,0.64,4.64,0.944,57321,58529,0.98,137,2261,--  ,24.01,0.39,0.11,2.33,0,0,1328.24,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-1.39,-2,-5.01,-6.97,13.27,15.68,0,--  ,--  ,--  ,         -0.02亿,--  ,--  ,-- -- ,8,6,11,0.32,1.58,-3.06,-0.53,-4.36,0.22,20241114,0.87,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.92,0,0,0.000㈣,1,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159928,消费ETF,,中证消费,汇添富基金,20130916,--  ,170316.42,56955.48,        138.48亿,159928,-1.17,--  ,3924,0,0.848,-0.01,0.848,0.849,6647809,96303,-0.23,4.07,0.854,0.865,0.848,0.858,13.22,--  ,0.61,1.98,0.857,2945526,3702283,0.8,52793,12688,--  ,43.39,1.2,0.1,816.65,0,0,59483.54,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,1.45,-6,-1.61,-2.87,4.43,-0.59,0,--  ,--  ,--  ,         -1.63亿,--  ,--  ,-- -- ,12,2,11,-0.47,0.82,-1.17,-0.12,-1.97,0,20241114,163.31,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.97,0,0,0.000㈣,0.87,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
560680,消费ETF龙头,,中证消费,广发基金,20221031,--  ,5926.51,1835.79,          1.34亿,560680,-0.96,--  ,453,0,0.925,-0.009,0.924,0.927,196346,10,-0.1,13.57,0.932,0.946,0.924,0.934,13.22,--  ,0.63,2.36,0.935,87081,109265,0.8,1971,4558,--  ,-0.37,0.34,0.1,5.75,0,0,2110.72,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.49,-2,-1.68,-2.62,4.64,-1.07,0,--  ,--  ,--  ,         -0.01亿,--  ,--  ,-- -- ,12,2,11,-0.21,1.28,-1.07,0.11,-2.22,0.11,20241113,1.45,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.97,0,0,0.000㈣,0.95,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
512600,必选消费ETF,,中证消费,嘉实基金,20140725,--  ,4943.72,1393.81,          5.08亿,512600,-0.96,--  ,548,0,0.722,-0.007,0.721,0.722,191181,93,0,2.72,0.726,0.735,0.721,0.729,12.99,--  ,0.54,1.92,0.729,85098,106083,0.8,5096,5956,--  ,-14.12,0.32,0.02,5.79,0,0,2421.32,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.49,-2,-1.62,-2.56,4.79,-0.69,0,--  ,--  ,--  ,         -0.05亿,--  ,--  ,-- -- ,12,2,11,-0.41,0.82,-1.1,0,-1.77,0.14,20241114,7.04,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.98,0,0,0.000㈣,0.74,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159689,消费ETF南方,,中证消费,南方基金,20230313,--  ,1973.25,631.58,          0.89亿,159689,-1.1,--  ,162,0,0.808,-0.009,0.807,0.808,77550,213,-0.11,7.04,0.815,0.822,0.808,0.817,12.22,--  ,0.62,1.71,0.814,57043,20507,2.78,55,87,--  ,20.15,0.14,0.02,1.72,0,0,563.18,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,1.51,-2,-1.57,-2.65,4.53,-0.74,0,--  ,--  ,--  ,         -0.01亿,--  ,--  ,-- -- ,8,5,11,-0.24,0.61,-1.1,-0.37,-1.7,0,20241114,1.1,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.97,0,0,0.000㈣,0.83,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159672,主要消费ETF,,中证消费,博时基金,20230403,--  ,1751.35,526.01,          1.06亿,159672,-0.86,--  ,220,0,0.805,-0.007,0.805,0.806,64664,10,-0.11,4.9,0.812,0.819,0.805,0.812,12.59,--  ,0.47,1.72,0.813,41284,23380,1.77,155,53,--  ,-33.2,1.42,0.14,0.08,0,0,469.85,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,1.75,-2,-1.69,-2.18,4.41,-1.23,0,--  ,--  ,--  ,         -0.01亿,--  ,--  ,-- -- ,8,2,9,0,0.86,-0.86,0.12,-1.71,0,20241114,1.32,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.97,0,0,0.000㈣,0.83,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
516160,新能源ETF,,中证新能,南方基金,20210204,--  ,64147.7,17119.17,         49.67亿,516160,-3.43,--  ,2744,0,2.168,-0.077,2.168,2.169,775766,13,0,3.39,2.236,2.24,2.166,2.245,30.13,--  ,0.67,3.3,2.207,471630,304136,1.55,282,1648,--  ,-24.23,0.89,0.06,124.98,0,0,18561.54,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-1.98,-2,-3.15,-5.7,9.05,3.9,0,--  ,--  ,--  ,         -1.76亿,--  ,--  ,-- -- ,8,2,11,-0.4,-0.22,-3.52,-1.69,-3.21,0.09,20241114,22.91,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,2.32,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159875,新能源ETF,,中证新能,嘉实基金,20210817,--  ,18418.86,6287.86,         10.47亿,159875,-3.75,--  ,1662,0,0.513,-0.02,0.513,0.514,1202516,6946,0,5.89,0.529,0.531,0.513,0.533,29.22,--  ,0.8,3.38,0.523,771651,430865,1.79,5844,7663,--  ,-7.98,1.23,0.15,35.63,0,0,5558.65,--  ,-0.18,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-1.14,-2,-3.09,-5.87,9.38,3.01,0,--  ,--  ,--  ,         -0.41亿,--  ,--  ,-- -- ,8,2,11,-0.75,-0.38,-3.75,-1.88,-3.39,0,20241114,20.4,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,0.55,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
516090,新能源ETF易方达,,中证新能,易方达基金,20210319,--  ,9006.93,3592.16,          7.85亿,516090,-3.69,--  ,1199,0,0.418,-0.016,0.418,0.419,843577,4716,-0.23,4.49,0.432,0.432,0.417,0.434,30.22,--  ,0.88,3.46,0.426,508521,335056,1.52,4884,16949,--  ,-5,1.6,0.15,40.47,0,0,2631.93,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.23,-2,-2.91,-5.44,8.57,4.5,0,--  ,--  ,--  ,         -0.30亿,--  ,--  ,-- -- ,8,2,9,-0.46,-0.46,-3.92,-1.84,-3.24,0.24,20241113,18.79,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,0.44,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
