code,name,流通市值,涨幅%,现价,买价,卖价,总量,现量,涨速%,换手%,量比,今开,最高,最低,总金额,2分钟涨%,细分行业,振幅%,涨跌,按盘价,昨收,冷静期,抛空额,抛空量,市值增减,资金流向,内外比,活跃度,笔均量,总市值,市盈(TTM),52周最高,52周最低,年初至今%,历史波动率%,每手,平衡价,平衡量,开盘%,最高%,最低%,均涨幅%,实体涨幅%,回头波%,攻击波%,现均差%,币种,财务更新,上市日期,H股(亿),总资产(亿),净资产(亿),营业收入(亿),净利润(亿),每股收益,每股净资,每股股息,股息率%,净益率%,权益比%
00552,中国通信服务,         96.37亿,1.26,4.03,--  ,,7512000,318000,0,0.31,0.91,4,4.06,3.98,3021.2,-0.24,资讯科技,2.01,0.05,4.03,3.98,--  ,959.49,2382000,          3.46亿,0,1,1016,7394,        279.12亿,6.85,4.65,2.681,34.27,42.15,2000,0,0,0.5,2.01,0,1.03,0.75,-0.74,1.26,0.23,HKD,20240630,20061208,23.91,1282.02,436.84,744.12,21.25,0.336,6.91,0.24,5.92,4.86,34.07
00696,中国民航信息网络,         94.56亿,-0.98,10.14,--  ,,3542300,178000,-0.2,0.38,0.68,10.44,10.44,10.08,3618.22,-0.19,软件服务,3.52,-0.1,10.14,10.24,--  ,339.85,333000,         -2.93亿,-20.28,1,726,4879,        296.72亿,17.05,13.88,7.174,-23.9,59.28,1000,0,0,1.95,1.95,-1.56,-0.25,-2.87,-2.87,0.6,-0.72,HKD,20240630,20010207,9.33,299.77,214.72,40.42,13.67,0.515,8.04,0.18,1.73,6.37,71.63
00177,江苏宁沪高速公路,         94.34亿,0.65,7.72,--  ,,2026000,392000,-0.26,0.17,0.42,7.67,7.78,7.66,1566.18,-0.25,工用运输,1.56,0.05,7.72,7.67,--  ,770.11,996000,          2.52亿,0,1,277,7314,        388.91亿,7.72,8.77,6.235,18.68,37.71,2000,0,0,0,1.43,-0.13,0.78,0.65,-0.77,0.78,-0.13,HKD,20240930,19970627,12.22,840.01,368.04,140.58,41.2,0.907,8.1,0.52,6.67,11.19,43.81
03996,中国能源建设,         93.55亿,-1.94,1.01,--  ,,13480000,118000,0,0.15,0.71,1.03,1.04,1.01,1384.82,0,工业工程,2.91,-0.02,1.01,1.03,--  ,69.16,668000,         -8.34亿,0,1,185,72865,        421.08亿,4.45,1.27,0.592,34.4,74.92,2000,0,0,0,0.97,-1.94,-0.29,-1.94,-2.88,0,-1.65,HKD,20240930,20151210,92.62,8581.27,1133.64,2951.39,36.04,0.089,3.02,0.03,2.82,3.18,13.21
03396,联想控股,         92.72亿,-3.95,7.29,--  ,,3497200,11700,0.14,0.27,1.49,7.6,7.77,7.25,2608.73,0.41,资讯科技,6.85,-0.3,7.29,7.59,--  ,143.95,194200,         -7.07亿,0,1,807,4334,        171.77亿,--  ,9.47,5.13,-0.95,69.86,100,0,0,0.13,2.37,-4.48,-1.73,-4.08,-6.18,0.55,-2.23,HKD,20240630,20150629,12.72,6789.42,556.75,2333.64,2.86,0.131,25.89,0,0,0.51,8.2
02238,广汽集团,         92.48亿,1.97,3.11,--  ,,25187958,502000,0,0.85,0.5,3.06,3.21,3.05,7876.85,0,汽车,5.25,0.06,3.11,3.05,--  ,40.39,130000,          6.22亿,-6.22,1,1304,19316,        322.26亿,308.13,3.88,2.167,-10.82,95.58,2000,0,0,0.33,5.25,0,2.56,1.63,-3.12,1.97,-0.59,HKD,20240930,20100830,29.74,2230.66,1138.08,740.4,1.2,0.011,12.18,0.14,4.59,0.11,51.02
01772,赣锋锂业,         92.22亿,-2.77,22.85,--  ,,10825510,134800,-0.22,2.68,0.46,23.45,24.15,22.8,25249.81,0,一般金属,5.74,-0.65,22.85,23.5,--  ,4980,2132800,        -13.11亿,0,1,3300,3280,        460.92亿,--  ,29.323,14.92,-20.17,91.35,200,0,0,-0.21,2.77,-2.98,-0.74,-2.56,-5.38,0.22,-2.02,HKD,20240930,20181011,4.04,986.72,439.74,139.25,-6.4,-0.355,24.17,0.88,3.84,-1.46,44.57
09956,安能物流,         91.75亿,-1.86,7.9,--  ,,1780000,83000,0.25,0.15,1.81,7.98,7.98,7.73,1398.79,0.38,工用运输,3.11,-0.15,7.9,8.05,--  ,147.16,187000,         -1.74亿,0,1,730,2438,         91.75亿,13.33,9.28,3.23,41.32,34.17,500,0,0,-0.87,-0.87,-3.98,-2.36,-1,-1,2.2,0.5,HKD,20240630,20211111,11.61,55.84,29.37,52.89,3.91,0.373,2.77,0,0,13.3,52.6
01963,重庆银行,         91.74亿,1.22,5.81,--  ,,1297000,7000,0.35,0.08,0.63,5.83,5.83,5.76,752.68,0,银行,1.22,0.07,5.81,5.74,--  ,36.55,63000,          2.43亿,-11.62,1,261,4969,        201.87亿,3.54,6.11,3.392,65.41,46.98,500,0,0,1.57,1.57,0.35,1.1,-0.34,-0.34,0.87,0.12,HKD,20240930,20131106,15.79,8241.44,604.07,103.51,44.28,1.408,19.28,0.45,7.7,7.33,7.33
02273,固生堂,         91.38亿,1.89,37.8,--  ,,582500,7500,0.13,0.24,0.57,37.05,38.65,37.05,2213.2,0,医保及服务,4.31,0.7,37.8,37.1,--  ,866.18,228100,          1.69亿,0,1,1682,346,         91.38亿,31,52.27,32.57,-24.81,59.72,100,0,0,-0.13,4.18,-0.13,2.41,2.02,-2.2,2.02,-0.52,HKD,20240630,20211210,2.42,33.96,23.32,13.65,1.07,0.482,10.43,0.13,0.34,4.58,68.66
02666,环球医疗,         90.79亿,-1.03,4.8,--  ,,3630000,105500,-0.62,0.19,0.76,4.89,4.91,4.8,1760.19,-0.2,医保及服务,2.27,-0.05,4.8,4.85,--  ,184.46,380500,         -0.95亿,0,1,594,6111,         90.79亿,3.96,5.87,3.36,15.94,46.99,500,0,0,0.82,1.24,-1.03,-0.04,-1.84,-2.24,0,-0.99,HKD,20240630,20150708,18.92,839.72,169.56,65.43,11.37,0.657,9.82,0.35,7.29,6.71,20.19
01686,新意网集团,         90.76亿,2.65,3.88,--  ,,1136404,17000,0.26,0.05,0.78,3.8,3.92,3.75,438.37,0.26,软件服务,4.5,0.1,3.88,3.78,--  ,123.74,321000,          2.34亿,0,1,283,4016,         90.76亿,10,4.018,2.268,30.29,28.15,1000,0,0,0.53,3.7,-0.79,2.04,2.11,-1.02,3.47,0.61,HKD,20240630,20180122,23.39,240.72,51.16,26.74,9.07,0.223,2.19,0.11,2.89,17.73,21.25
00165,中国光大控股,         89.99亿,-1.84,5.34,--  ,,2918000,20000,0.19,0.17,0.74,5.45,5.54,5.32,1579.79,0,其他金融,4.04,-0.1,5.34,5.44,--  ,279.6,518000,         -1.69亿,0,1,297,9825,         89.99亿,--  ,7.6,3.15,19.46,112.57,2000,0,0,0.18,1.84,-2.21,-0.48,-2.02,-3.61,0.38,-1.36,HKD,20240630,19730226,16.85,781.13,298.23,30.28,-12.82,-0.761,17.7,0.15,2.81,-4.3,38.18
01773,天立国际控股,         89.49亿,5.75,4.23,--  ,,10846000,67000,-0.47,0.51,2.64,4.38,4.57,4.17,4704.42,-0.46,支援服务,10,0.23,4.23,4,--  ,920.31,2118000,          4.87亿,0,1,1796,6039,         89.49亿,18.23,5.98,1.969,33.92,77.04,1000,0,0,9.5,14.25,4.25,8.48,-3.42,-7.44,1.44,-2.73,HKD,20240229,20180712,21.16,89.08,22.71,16.45,2.89,0.153,1.16,0.07,1.69,12.72,25.49
00991,大唐发电,         89.22亿,3.55,1.46,--  ,,10394000,160000,0,0.17,0.49,1.41,1.46,1.41,1503.72,0,公用事业,3.55,0.05,1.46,1.41,--  ,216.79,1496000,          9.25亿,0,1,323,32180,        270.20亿,7.92,1.82,1.082,19.5,46.6,2000,0,0,0,3.55,0,2.62,3.55,0,3.55,0.92,HKD,20240930,19970321,61.11,3132.71,791.03,909.86,44.29,0.2,4.74,0.01,0.56,5.6,25.25
01448,福寿园,         88.62亿,0,3.82,--  ,,3321000,20000,-0.26,0.14,0.56,3.8,3.87,3.8,1272.06,-0.25,支援服务,1.83,0,3.82,3.82,--  ,145.32,379000,          0.00亿,0,1,775,4285,         88.62亿,12.72,5.264,3.402,-22.89,38.35,1000,0,0,-0.52,1.31,-0.52,0.29,0.53,-1.29,0.53,-0.29,HKD,20240630,20131219,23.2,88.09,60.7,11,2.99,0.145,2.87,0.35,9.07,4.92,68.91
02727,上海电气,         88.32亿,1,3.02,--  ,,303823232,856000,-0.33,10.39,0.77,3,3.18,2.86,91624.28,-0.32,工业工程,10.7,0.03,3.02,2.99,--  ,700.41,2312000,          4.67亿,-3.02,1,9513,31938,        470.51亿,180.57,4.37,1.38,85.28,171.49,2000,0,0,0.33,6.35,-4.35,0.87,0.67,-5.03,5.59,0.13,HKD,20240930,20050428,29.24,2901.4,535.52,760.81,7.58,0.054,3.81,0,0,1.42,18.46
01138,中远海能,         87.61亿,-0.15,6.76,--  ,,8097056,194000,0,0.62,0.48,6.77,6.93,6.72,5507.76,0,工用运输,3.1,-0.01,6.76,6.77,--  ,795.22,1170000,         -0.48亿,0,1,1573,5148,        322.50亿,9.39,11.337,5.677,-3.24,52.67,2000,0,0,0,2.36,-0.74,0.49,-0.15,-2.45,0.6,-0.64,HKD,20240930,19941111,12.96,751.87,359.77,171.44,34.15,0.794,8.36,0.38,5.67,9.49,47.85
00590,六福集团,         86.42亿,-0.41,14.72,--  ,,401000,59000,-0.27,0.07,0.79,14.98,14.98,14.72,593.75,-0.13,专业零售,1.76,-0.06,14.72,14.78,--  ,163.19,110000,         -0.35亿,0,1,208,1928,         86.42亿,4.89,22.477,13.72,-27.41,38.03,1000,0,0,1.35,1.35,-0.41,0.2,-1.74,-1.74,0,-0.6,HKD,20240331,19970506,5.87,168.54,128.91,153.26,17.67,3.01,21.96,1.36,9.24,13.71,76.49
02285,泉峰控股,         85.86亿,-1.98,16.8,--  ,,436800,1600,0.36,0.09,0.49,17,17.32,16.7,744.02,0.48,家电及用品,3.62,-0.34,16.8,17.14,--  ,27.77,16200,         -1.74亿,0,1,589,742,         85.86亿,--  ,29.724,11.484,-28.73,56.85,100,0,0,-0.82,1.05,-2.57,-0.77,-1.18,-3,0.6,-1.21,HKD,20240630,20211230,5.11,19.4,9.82,8.16,0.62,0.937,15,0.28,1.65,6.27,50.61
00975,MONGOL MINING,         85.78亿,-0.24,8.18,--  ,,4354050,87000,-0.24,0.42,1.52,8.11,8.37,8.11,3591.63,-0.23,煤炭,3.17,-0.02,8.18,8.2,--  ,243.03,294000,         -0.21亿,0,1,369,11800,         85.78亿,4.66,14.78,3.86,8.92,54.02,3000,0,0,-1.1,2.07,-1.1,0.6,0.86,-2.27,0.86,-0.84,HKD,20240630,20101013,10.49,22.34,12.21,5.41,1.33,0.941,9.1,0,0,10.9,54.65
02252,微创机器人－Ｂ,         85.39亿,-0.9,8.85,--  ,,4818500,26500,-0.78,0.5,0.83,9.03,9.36,8.82,4366.09,-0.22,医保及服务,6.05,-0.08,8.85,8.93,--  ,260.88,289000,         -0.78亿,0,1,2015,2391,         85.98亿,--  ,21.35,6.03,-57.55,116.65,500,0,0,1.12,4.82,-1.23,1.46,-1.99,-5.45,0.34,-2.35,HKD,20240630,20211102,9.65,11.23,2.75,0.99,-2.77,-0.318,0.31,0,0,-100.82,24.48
01951,锦欣生殖,         84.54亿,0,3.08,--  ,,24389000,1079500,0.33,0.89,0.81,3.05,3.1,3,7439.34,0.33,药品及生科,3.25,0,3.08,3.08,--  ,989.48,3231500,          0.00亿,0,1,2469,9878,         84.54亿,24.45,4.64,1.991,-6.4,104.35,500,0,0,-0.97,0.65,-2.6,-0.94,0.98,-0.65,2.67,0.94,HKD,20240630,20190625,27.45,148.49,101.74,14.44,1.9,0.077,4.04,0.06,1.93,1.86,68.52
01883,中信国际电讯,         83.64亿,0.89,2.26,--  ,,2216200,78000,0.44,0.06,0.68,2.24,2.29,2.24,501.13,0,电讯,2.23,0.02,2.26,2.24,--  ,108.5,480000,          0.74亿,0,1,195,11365,         83.64亿,8.67,3.037,1.94,-25.34,29.67,1000,0,0,0,2.23,0,1.03,0.89,-1.31,0.89,-0.13,HKD,20240630,20070403,37.01,170.74,104.89,48.89,4.55,0.123,2.83,0.25,11.19,4.34,61.43
09658,特海国际,         82.98亿,-2.15,12.76,--  ,,901000,11000,0.47,0.14,1.41,13.04,13.16,12.66,1155.53,0.47,旅游及消闲,3.83,-0.28,12.76,13.04,--  ,82.13,64000,         -1.82亿,0,1,356,2531,         82.98亿,60.59,18.26,7.95,22.69,43.39,1000,0,0,0,0.92,-2.91,-1.73,-2.15,-3.04,0.79,-0.42,HKD,20240630,20221230,6.5,6.24,3.35,3.71,-0.05,-0.078,4.02,0,0,-1.37,53.65
06666,恒大物业,         82.16亿,-2.56,0.76,--  ,,14831676,173000,0,0.14,0.74,0.78,0.79,0.76,1145.46,-1.29,地产,3.85,-0.02,0.76,0.78,--  ,--  ,--  ,         -2.16亿,0,1,433,34253,         82.16亿,5.86,1.31,0.355,56.7,110,500,0,0,0,1.28,-2.56,-1.03,-2.56,-3.8,0,-1.54,HKD,20240630,20201202,108.11,82.38,0.33,62.2,5.01,0.055,0,0,0,1525.39,0.4
01157,中联重科,         80.36亿,-1.36,5.08,--  ,,12447000,182000,0.2,0.79,0.98,5.24,5.24,5.05,6392.28,0.4,工业工程,3.69,-0.07,5.08,5.15,--  ,1117.44,2171400,         -6.07亿,0,1,2194,5673,        440.84亿,10.28,6.37,3.419,28.63,76.25,200,0,0,1.75,1.75,-1.94,-0.27,-3.05,-3.05,0.59,-1.09,HKD,20240930,20101223,15.82,1286.66,571.13,343.86,31.39,0.421,7.3,0.35,6.9,5.5,44.39
01513,丽珠医药,         80.14亿,-0.76,26.1,--  ,,483938,9100,-0.38,0.16,0.97,26.4,26.7,26.05,1269.58,-0.56,药品及生科,2.47,-0.2,26.1,26.3,--  ,41.74,15900,         -1.85亿,0,1,399,1213,        241.95亿,10.68,34,20.868,15.14,54.59,100,0,0,0.38,1.52,-0.95,-0.28,-1.14,-2.25,0.19,-0.48,HKD,20240930,20140116,3.07,249.09,141.59,90.82,16.73,2.007,16.94,1.48,5.68,11.81,56.84
00604,深圳控股,         80.09亿,1.12,0.9,--  ,,2678000,26000,0,0.03,0.44,0.91,0.91,0.88,240.23,0,地产,3.37,0.01,0.9,0.89,--  ,34.35,382000,          0.89亿,0,1,87,30782,         80.09亿,--  ,1.33,0.65,-16.67,71.88,2000,0,0,2.25,2.25,-1.12,0.79,-1.1,-1.1,2.27,0.34,HKD,20240630,19970307,88.99,1730.78,400.92,37.57,-11.01,-0.124,4.51,0.07,7.78,-2.75,23.16
00440,大新金融,         79.41亿,0.81,24.85,--  ,,56400,5600,-0.2,0.02,0.25,24.7,25,24.7,140.37,-0.19,银行,1.22,0.2,24.85,24.65,--  ,3.99,1600,          0.64亿,0,1,120,470,         79.41亿,4.45,27,12.46,84.9,28.12,400,0,0,0.2,1.42,0.2,0.97,0.61,-0.6,0.61,-0.15,HKD,20240630,19871105,3.2,2723.66,338.91,33.93,11.12,3.49,106.05,2.56,10.3,3.28,12.44
02196,复星医药,         79.19亿,-0.82,14.5,--  ,,3403800,38000,0.14,0.62,0.74,14.52,14.78,14.38,4953.31,0,药品及生科,2.74,-0.12,14.5,14.62,--  ,424.83,290500,         -3.20亿,0,1,916,3716,        386.50亿,16.18,19.5,11.02,-13.17,77.65,500,0,0,-0.68,1.09,-1.64,-0.47,-0.14,-1.89,0.83,-0.35,HKD,20240930,20121030,5.46,1152.65,473.01,309.12,20.11,0.832,19.67,0.3,2.07,4.25,41.04
00467,联合能源集团,         78.84亿,1.67,0.305,--  ,,59306000,188000,0,0.23,0.69,0.305,0.31,0.295,1798.47,0,石油天然气,5,0.005,0.305,0.3,--  ,253.24,8318000,          1.29亿,0,1,482,123041,         78.84亿,--  ,0.83,0.23,-62.35,58.99,2000,0,0,1.67,3.33,-1.67,1,0,-1.61,3.39,0.67,HKD,20240630,19920408,258.5,273.15,138.07,84.4,10.1,0.039,0.53,0.04,13.11,7.32,50.55
01860,汇量科技,         78.55亿,-2.92,4.99,--  ,,87106040,953000,2.46,5.53,0.53,5.25,5.65,4.77,45591.93,2.25,媒体及娱乐,17.12,-0.15,4.99,5.14,--  ,--  ,--  ,         -2.36亿,-19.96,1,8187,10640,         78.55亿,48.15,6.42,1.13,72.07,234.88,1000,0,0,2.14,9.92,-7.2,1.83,-4.95,-11.68,4.61,-4.75,HKD,20240630,20181212,15.74,7.45,2.32,6.38,0.09,0.048,1.14,0,0,3.99,31.16
01316,耐世特,         78.06亿,3.67,3.11,--  ,,12091000,94000,0,0.48,0.56,2.98,3.18,2.98,3745.72,0,汽车,6.67,0.11,3.11,3,--  ,445.49,1434000,          2.76亿,0,1,730,16563,         78.06亿,54.48,5.467,2.29,-36.62,79.37,1000,0,0,-0.67,6,-0.67,3.23,4.36,-2.2,4.36,0.43,HKD,20240630,20131007,25.1,33.59,19.48,20.99,0.16,0.047,6.06,0.02,0.75,0.81,57.99
00297,中化化肥,         77.97亿,0,1.11,--  ,,3950000,42000,-0.89,0.06,0.25,1.1,1.12,1.1,440.04,-0.88,原材料,1.8,0,1.11,1.11,--  ,39.61,356000,          0.00亿,0,1,205,19268,         77.97亿,10.36,1.3,0.691,28.93,24.9,2000,0,0,-0.9,0.9,-0.9,0.45,0.91,-0.89,0.91,-0.45,HKD,20240630,19960930,70.24,199.58,103.72,136.81,10.51,0.164,1.62,0.05,4.42,10.13,51.97
01361,３６１度,         77.95亿,0,3.77,--  ,,2328000,6000,-0.53,0.11,0.7,3.8,3.83,3.73,882.11,0,纺织服饰,2.65,0,3.77,3.77,--  ,160.2,423000,          0.00亿,0,1,464,5017,         77.95亿,6.7,4.83,2.876,19.08,39.47,1000,0,0,0.8,1.59,-1.06,0.5,-0.79,-1.57,1.07,-0.5,HKD,20240630,20090630,20.68,134.05,93.31,51.41,7.9,0.418,4.94,0.3,8.06,8.46,69.61
00906,中粮包装,         77.16亿,0.14,6.93,--  ,,485747,12000,0.14,0.04,0.63,6.94,6.94,6.91,336.16,0.14,工用支援,0.43,0.01,6.93,6.92,--  ,--  ,--  ,          0.11亿,-6.93,1,274,1773,         77.16亿,14.84,7.2,6.19,2.97,8.74,1000,0,0,0.29,0.29,-0.14,0,-0.14,-0.14,0.29,0.14,HKD,20240630,20091116,11.13,143.84,57.85,55.48,2.67,0.263,5.69,0,0,4.61,40.22
03738,阜博集团,         76.31亿,-0.3,3.36,--  ,,10643999,79000,0.9,0.47,0.47,3.37,3.44,3.32,3578.96,0.6,软件服务,3.56,-0.01,3.36,3.37,--  ,86.8,257000,         -0.23亿,-3.36,1,1186,8975,         76.31亿,1698.32,3.72,1.12,39.42,82.38,1000,0,0,0,2.08,-1.48,-0.21,-0.3,-2.33,1.2,-0.09,HKD,20240630,20180104,22.71,37.21,19.95,11.81,0.41,0.018,0.88,0,0,2.08,53.62
02386,中石化炼化工程,         75.77亿,1.15,5.29,--  ,,3681000,77500,0.19,0.26,0.6,5.24,5.35,5.24,1949.51,0.19,石油天然气,2.1,0.06,5.29,5.23,--  ,121.39,229000,          2.64亿,0,1,1601,2299,        232.74亿,8.97,6,3.15,47.36,36.6,500,0,0,0.19,2.29,0.19,1.26,0.95,-1.12,0.95,-0.11,HKD,20240630,20130523,14.32,810.85,310.9,285.53,13.19,0.329,7.73,0.41,7.75,4.24,38.34
00489,东风集团股份,         74.52亿,1.01,2.99,--  ,,90457112,592000,0.34,3.63,0.53,2.97,3.22,2.96,27834.03,0.34,工业工程,8.78,0.03,2.99,2.96,--  ,2408.74,7792000,          2.48亿,-2.99,1,2897,31224,        246.75亿,--  ,4.005,1.84,-22.04,85.14,2000,0,0,0.34,8.78,0,3.99,0.67,-7.14,1.01,-2.97,HKD,20240630,20051207,24.92,3233.7,1523.54,511.45,6.84,0.091,20.23,0.05,1.83,0.45,47.11
00336,华宝国际,         73.64亿,-1.3,2.28,--  ,,769000,5000,0.88,0.02,0.39,2.31,2.34,2.26,175.85,0.44,食物饮品,3.46,-0.03,2.28,2.31,--  ,10.28,45000,         -0.97亿,0,1,119,6462,         73.64亿,59.72,3.28,1.915,-5.2,57.14,1000,0,0,0,1.3,-2.16,-1,-1.3,-2.56,0.88,-0.3,HKD,20240630,19920122,32.3,154.38,124.04,15.82,0.3,0.01,4.21,0.09,3.73,0.24,80.34
00819,天能动力,         73.20亿,1.4,6.5,--  ,,4823175,758000,0.46,0.43,1.01,6.4,6.59,6.4,3138.06,0.46,工业工程,2.96,0.09,6.5,6.41,--  ,197.75,304000,          1.01亿,-6.5,1,634,7608,         73.20亿,3.6,9.42,5.03,5.52,60.95,2000,0,0,-0.16,2.81,-0.16,1.5,1.56,-1.37,1.56,-0.09,HKD,20240630,20070611,11.26,542.88,159.9,499.15,9.28,0.903,15.56,0.43,6.62,5.8,29.45
09997,康基医疗,         72.61亿,1.52,6,--  ,,771000,500,0.5,0.06,0.65,5.94,6,5.85,457.46,0.5,医保及服务,2.54,0.09,6,5.91,--  ,57.08,96000,          1.09亿,0,1,245,3147,         72.61亿,12.26,6.74,4.171,10.06,32.46,500,0,0,0.51,1.52,-1.02,0.39,1.01,0,2.56,1.13,HKD,20240630,20200629,12.1,43.64,23.63,4.58,2.86,0.267,2.13,1.54,25.64,12.1,54.14
00855,中国水务,         72.46亿,-0.89,4.44,--  ,,1364000,78000,-0.22,0.08,0.64,4.47,4.51,4.44,610.87,-0.21,公用事业,1.56,-0.04,4.44,4.48,--  ,90.73,202000,         -0.65亿,0,1,284,4803,         72.46亿,4.72,6.43,3.48,10.72,40.28,2000,0,0,-0.22,0.67,-0.89,-0.04,-0.67,-1.55,0,-0.85,HKD,20240331,19991011,16.32,632.42,127.87,128.59,15.34,0.94,7.83,0.28,6.31,11.99,20.22
00200,新濠国际发展,         72.19亿,-0.63,4.76,--  ,,1291000,88000,0,0.09,0.43,4.79,4.83,4.74,615.62,0,旅游及消闲,1.88,-0.03,4.76,4.79,--  ,272.22,571000,         -0.46亿,0,1,205,6298,         72.19亿,--  ,6.95,3.83,-12.98,45.96,1000,0,0,0,0.84,-1.04,-0.4,-0.63,-1.45,0.42,-0.23,HKD,20240630,19270101,15.17,864.96,3.01,177.66,-2.53,-0.17,0.2,0,0,-84.16,0.35
03306,江南布衣,         71.48亿,-0.72,13.78,--  ,,951000,23500,-0.14,0.18,0.85,13.92,14.12,13.7,1318.35,0,纺织服饰,3.03,-0.1,13.78,13.88,--  ,613.24,442500,         -0.52亿,-27.56,1,381,2496,         71.48亿,7.68,17.34,7.45,56.77,52.77,500,0,0,0.29,1.73,-1.3,-0.07,-1.01,-2.41,0.58,-0.65,HKD,20240630,20161031,5.19,43.72,21.69,52.38,8.49,1.83,4.58,1.71,12.41,39.14,49.61
09699,顺丰同城,         71.28亿,-1.34,9.6,--  ,,533200,7600,-0.31,0.07,0.43,9.92,9.93,9.6,520.22,-0.51,工用运输,3.39,-0.13,9.6,9.73,--  ,37.22,38200,         -1.19亿,0,1,406,1313,         87.77亿,96.37,12.84,8.06,-7.51,28.72,200,0,0,1.95,2.06,-1.34,0.25,-3.23,-3.32,0,-1.58,HKD,20240630,20211214,7.42,42.61,29.06,68.78,0.62,0.077,3.42,0,0,2.14,68.2
06069,盛业,         71.23亿,-0.96,7.21,--  ,,3163000,14000,0.14,0.32,1.05,7.29,7.36,7.18,2295.5,0.14,其他金融,2.47,-0.07,7.21,7.28,--  ,108.74,150500,         -0.69亿,0,1,308,10269,         71.23亿,25.76,7.53,3.741,57.05,77.34,500,0,0,0.14,1.1,-1.37,-0.3,-1.1,-2.04,0.42,-0.66,HKD,20240630,20191024,9.88,103.7,38.48,4.36,1.55,0.175,4.27,0.27,3.73,4.04,37.11
00856,伟仕佳杰,         70.45亿,1.03,4.92,--  ,,2802000,48000,0.2,0.2,0.63,4.98,5,4.83,1371.8,0.41,软件服务,3.49,0.05,4.92,4.87,--  ,51.95,106000,          0.72亿,0,1,368,7614,         70.45亿,8.07,5.2,3.403,18.75,32.84,2000,0,0,2.26,2.67,-0.82,0.51,-1.2,-1.6,1.86,0.51,HKD,20240630,20020509,14.32,350.83,79.57,400.83,4.53,0.326,5.54,0.26,5.22,5.7,22.68
01302,先健科技,         70.39亿,-3.18,1.52,--  ,,17580000,268000,0,0.38,0.73,1.57,1.61,1.51,2727.83,0,医保及服务,6.37,-0.05,1.52,1.57,--  ,443.07,2856000,         -2.32亿,0,1,424,41462,         70.39亿,25.42,2.52,1.24,-35.32,86.33,2000,0,0,0,2.55,-3.82,-1.15,-3.18,-5.59,0.66,-2.04,HKD,20240630,20131106,46.31,48.2,34.22,6.53,2.06,0.05,0.81,0,0,6.01,71.01
02233,西部水泥,         69.82亿,0,1.28,--  ,,29848000,388000,0,0.55,0.56,1.28,1.32,1.27,3842.83,0,建筑,3.91,0,1.28,1.28,--  ,332.77,2578000,          0.00亿,0,1,472,63237,         69.82亿,22.41,1.39,0.535,95.51,64.3,2000,0,0,0,3.12,-0.78,0.55,0,-3.03,0.79,-0.55,HKD,20240630,20100823,54.54,359.54,127.16,37.02,3.87,0.078,2.55,0.03,1.98,3.04,35.37
00751,创维集团,         69.60亿,-2.86,3.06,--  ,,7466000,140000,0.99,0.33,1.89,3.15,3.17,3.03,2294.03,0.66,家电及用品,4.44,-0.09,3.06,3.15,--  ,141.64,462000,         -2.05亿,0,1,349,21393,         69.60亿,5.47,4,2.31,4.44,58.52,2000,0,0,0,0.63,-3.81,-2.48,-2.86,-3.47,0.99,-0.38,HKD,20240630,20000407,22.74,693.34,178.67,301.53,3.84,0.179,8.38,0.05,1.63,2.15,25.77
02877,神威药业,         69.55亿,0.96,8.41,--  ,,647000,30000,0.12,0.08,0.5,8.3,8.44,8.27,540.51,0.48,药品及生科,2.04,0.08,8.41,8.33,--  ,161.6,193000,          0.66亿,0,1,357,1812,         69.55亿,5.69,10.32,6.029,25.73,36.41,1000,0,0,-0.36,1.32,-0.72,0.29,1.33,-0.36,1.69,0.67,HKD,20240630,20041202,8.27,98.84,73.36,20.87,6.26,0.909,9.72,0.58,6.91,8.54,74.22
02498,速腾聚创,         68.54亿,-0.13,15.58,--  ,,1114100,14900,-0.26,0.25,0.31,15.98,15.98,15.54,1753.76,-0.12,软件服务,2.82,-0.02,15.58,15.6,--  ,53.56,34000,         -0.09亿,0,1,708,1574,         68.54亿,--  ,137.5,10.82,-63.77,88.03,100,0,0,2.44,2.44,-0.38,0.9,-2.5,-2.5,0.26,-1.03,HKD,20240630,20240105,4.4,38.62,31.15,7.27,-2.69,-0.679,7.57,0,0,-8.64,80.66
03613,同仁堂国药,         67.81亿,1.25,8.1,--  ,,812000,4000,0.5,0.1,0.49,8.1,8.12,8.02,654.03,0.25,药品及生科,1.25,0.1,8.1,8,--  ,90.29,112000,          0.84亿,0,1,333,2438,         67.81亿,13.72,13.11,7.03,-31.41,46.64,1000,0,0,1.25,1.5,0.25,0.67,0,-0.25,1,0.58,HKD,20240630,20180529,8.37,42.78,38.06,6.65,2.2,0.26,4.55,0.33,4.07,5.77,88.97
00317,中船防务,         67.73亿,-0.87,11.44,--  ,,887000,6000,-0.17,0.15,0.29,11.5,11.74,11.4,1022.32,-0.16,工业工程,2.95,-0.1,11.44,11.54,--  ,4.62,4000,         -1.41亿,0,1,220,4032,        161.71亿,69.01,18.667,8.265,10.06,61.56,2000,0,0,-0.35,1.73,-1.21,-0.14,-0.52,-2.56,0.35,-0.73,HKD,20240930,19930806,5.92,516.61,185.76,126.87,1.87,0.147,14.57,0.03,0.22,1.01,35.96
